Time,Queue length
22366,95
22367,95
22368,95
22369,96
22370,96
22371,96
22372,96
22373,96
22374,96
22375,96
22376,95
22377,96
22378,97
22379,97
22380,97
22381,97
22382,97
22383,97
22384,97
22385,97
22386,97
22387,97
22388,97
22389,97
22390,97
22391,97
22392,97
22393,98
22394,97
22395,97
22396,96
22397,96
22398,96
22399,96
22400,95
22401,95
22402,95
22403,95
22404,95
22405,95
22406,95
22407,97
22408,97
22409,97
22410,97
22411,97
22412,97
22413,97
22414,97
22415,97
22416,97
22417,97
22418,97
22419,97
22420,97
22421,97
22422,97
22423,97
22424,97
22425,98
22426,98
22427,98
22428,97
22429,96
22430,96
22431,95
22432,95
22433,95
22434,95
22435,95
22436,96
22437,96
22438,96
22439,96
22440,96
22441,96
22442,96
22443,96
22444,97
22445,97
22446,97
22447,97
22448,98
22449,98
22450,98
22451,98
22452,98
22453,99
22454,98
22455,98
22456,98
22457,99
22458,99
22459,99
22460,99
22461,99
22462,99
22463,99
22464,99
22465,99
22466,98
22467,98
22468,98
22469,98
22470,98
22471,98
22472,98
22473,98
22474,98
22475,98
22476,98
22477,98
22478,97
22479,98
22480,98
22481,98
22482,98
22483,98
22484,97
22485,97
22486,97
22487,97
22488,97
22489,96
22490,97
22491,97
22492,97
22493,97
22494,97
22495,97
22496,97
22497,97
22498,97
22499,97
22500,97
22501,97
22502,97
22503,97
22504,98
22505,98
22506,99
22507,99
22508,99
22509,99
22510,99
22511,99
22512,99
22513,99
22514,99
22515,98
22516,99
22517,99
22518,99
22519,99
22520,100
22521,100
22522,100
22523,100
22524,100
22525,100
22526,99
22527,99
22528,99
22529,99
22530,99
22531,99
22532,99
22533,99
22534,99
22535,99
22536,99
22537,99
22538,99
22539,98
22540,99
22541,99
22542,99
22543,99
22544,99
22545,99
22546,99
22547,98
22548,98
22549,98
22550,98
22551,98
22552,98
22553,97
22554,97
22555,97
22556,97
22557,97
22558,96
22559,96
22560,96
22561,96
22562,96
22563,96
22564,96
22565,95
22566,95
22567,96
22568,96
22569,96
22570,95
22571,95
22572,96
22573,96
22574,96
22575,96
22576,97
22577,97
22578,97
22579,97
22580,97
22581,97
22582,97
22583,97
22584,97
22585,96
22586,96
22587,96
22588,96
22589,96
22590,95
22591,95
22592,95
22593,96
22594,96
22595,96
22596,96
22597,96
22598,96
22599,96
22600,96
22601,96
22602,95
22603,95
22604,95
22605,95
22606,95
22607,95
22608,95
22609,95
22610,95
22611,94
22612,94
22613,94
22614,95
22615,95
22616,95
22617,95
22618,94
22619,93
22620,93
22621,93
22622,93
22623,93
22624,93
22625,93
22626,93
22627,93
22628,93
22629,93
22630,92
22631,92
22632,92
22633,93
22634,93
22635,93
22636,93
22637,93
22638,92
22639,92
22640,91
22641,91
22642,91
22643,92
22644,92
22645,92
22646,92
22647,92
22648,93
22649,93
22650,93
22651,94
22652,95
22653,95
22654,95
22655,95
22656,95
22657,95
22658,94
22659,94
22660,94
22661,95
22662,95
22663,95
22664,95
22665,95
22666,95
22667,95
22668,95
22669,95
22670,95
22671,95
22672,95
22673,96
22674,96
22675,96
22676,96
22677,95
22678,95
22679,95
22680,94
22681,94
22682,94
22683,94
22684,94
22685,94
22686,94
22687,94
22688,94
22689,94
22690,94
22691,94
22692,94
22693,94
22694,94
22695,93
22696,94
22697,94
22698,95
22699,95
22700,94
22701,94
22702,94
22703,94
22704,94
22705,94
22706,95
22707,95
22708,95
22709,95
22710,94
22711,94
22712,94
22713,95
22714,96
22715,95
22716,95
22717,95
22718,95
22719,95
22720,95
22721,95
22722,95
22723,95
22724,95
22725,95
22726,95
22727,95
22728,95
22729,95
22730,95
22731,96
22732,96
22733,96
22734,98
22735,98
22736,98
22737,98
22738,98
22739,98
22740,98
22741,98
22742,98
22743,98
22744,98
22745,97
22746,97
22747,97
22748,97
22749,97
22750,97
22751,97
22752,97
22753,97
22754,97
22755,97
22756,97
22757,97
22758,96
22759,96
22760,96
22761,96
22762,96
22763,96
22764,96
22765,96
22766,96
22767,96
22768,96
22769,97
22770,97
22771,97
22772,97
22773,97
22774,97
22775,97
22776,97
22777,97
22778,98
22779,98
22780,98
22781,98
22782,99
22783,99
22784,100
22785,100
22786,100
22787,100
22788,100
22789,100
22790,100
22791,100
22792,100
22793,100
22794,100
22795,100
22796,100
22797,100
22798,100
22799,100
22800,100
22801,100
22802,100
22803,99
22804,99
22805,100
22806,100
22807,100
22808,100
22809,100
22810,100
22811,100
22812,100
22813,100
22814,100
22815,100
22816,100
22817,100
22818,100
22819,100
22820,100
22821,100
22822,100
22823,100
22824,100
22825,100
22826,100
22827,100
22828,100
22829,100
22830,100
22831,100
22832,99
22833,99
22834,98
22835,99
22836,99
22837,99
22838,99
22839,100
22840,100
22841,100
22842,99
22843,98
22844,97
22845,97
22846,97
22847,97
22848,97
22849,97
22850,98
22851,98
22852,98
22853,98
22854,98
22855,99
22856,99
22857,99
22858,100
22859,100
22860,100
22861,100
22862,100
22863,100
22864,100
22865,100
22866,100
22867,100
22868,100
22869,100
22870,100
22871,100
22872,99
22873,99
22874,99
22875,99
22876,99
22877,99
22878,98
22879,98
22880,98
22881,98
22882,98
22883,98
22884,98
22885,97
22886,97
22887,97
22888,97
22889,96
22890,96
22891,96
22892,95
22893,95
22894,94
22895,94
22896,94
22897,94
22898,95
22899,96
22900,96
22901,96
22902,96
22903,96
22904,97
22905,98
22906,98
22907,99
22908,99
22909,99
22910,99
22911,100
22912,100
22913,100
22914,99
22915,99
22916,99
22917,99
22918,99
22919,99
22920,99
22921,99
22922,99
22923,98
22924,98
22925,98
22926,98
22927,98
22928,98
22929,99
22930,99
22931,99
22932,99
22933,99
22934,99
22935,99
22936,99
22937,99
22938,99
22939,99
22940,99
22941,99
22942,100
22943,100
22944,100
22945,100
22946,100
22947,100
22948,100
22949,100
22950,100
22951,100
22952,100
22953,100
22954,100
22955,99
22956,99
22957,99
22958,99
22959,98
22960,98
22961,98
22962,98
22963,99
22964,99
22965,99
22966,99
22967,99
22968,99
22969,99
22970,99
22971,99
22972,99
22973,99
22974,100
22975,100
22976,100
22977,100
22978,99
22979,99
22980,99
22981,100
22982,100
22983,100
22984,100
22985,100
22986,100
22987,100
22988,100
22989,100
22990,100
22991,100
22992,100
22993,100
22994,100
22995,100
22996,100
22997,100
22998,100
22999,100
23000,100
23001,100
23002,100
23003,100
23004,100
23005,100
23006,100
23007,100
23008,100
23009,100
23010,99
23011,100
23012,100
23013,100
23014,100
23015,100
23016,100
23017,100
23018,100
23019,100
23020,100
23021,100
23022,100
23023,100
23024,100
23025,100
23026,100
23027,100
23028,100
23029,100
23030,100
23031,100
23032,100
23033,100
23034,100
23035,100
23036,100
23037,100
23038,100
23039,100
23040,100
23041,100
23042,100
23043,100
23044,100
23045,100
23046,99
23047,99
23048,99
23049,99
23050,99
23051,99
23052,100
23053,100
23054,99
23055,99
23056,99
23057,100
23058,100
23059,100
23060,100
23061,100
23062,100
23063,100
23064,99
23065,100
23066,100
23067,100
23068,100
23069,100
23070,100
23071,100
23072,100
23073,100
23074,100
23075,99
23076,99
23077,99
23078,99
23079,99
23080,99
23081,99
23082,99
23083,99
23084,99
23085,99
23086,99
23087,99
23088,99
23089,100
23090,100
23091,100
23092,100
23093,100
23094,100
23095,100
23096,100
23097,100
23098,100
23099,100
23100,100
23101,100
23102,100
23103,100
23104,100
23105,100
23106,100
23107,100
23108,100
23109,100
23110,100
23111,99
23112,99
23113,100
23114,100
23115,100
23116,100
23117,100
23118,100
23119,100
23120,100
23121,100
23122,100
23123,100
23124,100
23125,100
23126,100
23127,100
23128,100
23129,100
23130,100
23131,100
23132,100
23133,100
23134,100
23135,100
23136,100
23137,100
23138,100
23139,100
23140,100
23141,100
23142,100
23143,100
23144,100
23145,100
23146,100
23147,100
23148,99
23149,99
23150,99
23151,99
23152,99
23153,99
23154,99
23155,99
23156,99
23157,99
23158,99
23159,99
23160,99
23161,99
23162,99
23163,100
23164,100
23165,100
23166,100
23167,100
23168,100
23169,100
23170,100
23171,100
23172,100
23173,100
23174,100
23175,100
23176,100
23177,100
23178,100
23179,100
23180,100
23181,100
23182,100
23183,100
23184,100
23185,100
23186,100
23187,100
23188,100
23189,100
23190,100
23191,100
23192,100
23193,100
23194,100
23195,100
23196,100
23197,100
23198,100
23199,100
23200,100
23201,100
23202,100
23203,100
23204,100
23205,99
23206,100
23207,100
23208,100
23209,100
23210,100
23211,100
23212,100
23213,100
23214,100
23215,100
23216,100
23217,100
23218,100
23219,100
23220,100
23221,100
23222,100
23223,100
23224,100
23225,100
23226,100
23227,100
23228,100
23229,100
23230,100
23231,100
23232,100
23233,100
23234,99
23235,98
23236,98
23237,98
23238,98
23239,99
23240,99
23241,99
23242,99
23243,99
23244,99
23245,99
23246,100
23247,100
23248,100
23249,100
23250,100
23251,100
23252,99
23253,99
23254,99
23255,99
23256,99
23257,98
23258,99
23259,98
23260,98
23261,98
23262,98
23263,98
23264,98
23265,98
23266,97
23267,97
23268,97
23269,97
23270,98
23271,97
23272,98
23273,98
23274,98
23275,98
23276,99
23277,98
23278,98
23279,98
23280,98
23281,98
23282,98
23283,98
23284,98
23285,99
23286,99
23287,100
23288,100
23289,100
23290,99
23291,99
23292,100
23293,100
23294,100
23295,100
23296,100
23297,100
23298,100
23299,100
23300,100
23301,100
23302,100
23303,100
23304,100
23305,100
23306,100
23307,100
23308,100
23309,100
23310,100
23311,100
23312,100
23313,100
23314,100
23315,100
23316,100
23317,100
23318,100
23319,100
23320,100
23321,100
23322,99
23323,100
23324,100
23325,100
23326,100
23327,100
23328,100
23329,100
23330,100
23331,100
23332,99
23333,99
23334,98
23335,98
23336,97
23337,97
23338,98
23339,98
23340,98
23341,98
23342,98
23343,98
23344,99
23345,99
23346,100
23347,100
23348,100
23349,100
23350,100
23351,100
23352,100
23353,99
23354,99
23355,99
23356,99
23357,99
23358,99
23359,99
23360,100
23361,99
23362,99
23363,99
23364,99
23365,99
23366,99
23367,99
23368,100
23369,100
23370,100
23371,100
23372,100
23373,100
23374,100
23375,100
23376,100
23377,100
23378,100
23379,100
23380,100
23381,100
23382,100
23383,100
23384,100
23385,100
23386,100
23387,100
23388,100
23389,100
23390,100
23391,100
23392,100
23393,100
23394,100
23395,100
23396,99
23397,99
23398,99
23399,99
23400,99
23401,99
23402,98
23403,98
23404,98
23405,98
23406,98
23407,98
23408,98
23409,96
23410,96
23411,96
23412,96
23413,96
23414,95
23415,95
23416,96
23417,96
23418,96
23419,96
23420,96
23421,96
23422,97
23423,97
23424,97
23425,97
23426,97
23427,97
23428,97
23429,97
23430,98
23431,98
23432,98
23433,98
23434,98
23435,98
23436,99
23437,99
23438,99
23439,99
23440,99
23441,99
23442,99
23443,99
23444,98
23445,97
23446,97
23447,97
23448,97
23449,97
23450,97
23451,97
23452,97
23453,99
23454,99
23455,99
23456,99
23457,99
23458,99
23459,99
23460,99
23461,100
23462,100
23463,100
23464,100
23465,100
23466,100
23467,100
23468,100
23469,100
23470,100
23471,100
23472,100
23473,100
23474,100
23475,100
23476,100
23477,100
23478,100
23479,100
23480,100
23481,99
23482,99
23483,99
23484,99
23485,99
23486,99
23487,99
23488,99
23489,99
23490,99
23491,99
23492,99
23493,99
23494,99
23495,99
23496,99
23497,99
23498,99
23499,100
23500,100
23501,100
23502,100
23503,100
23504,100
23505,100
23506,99
23507,99
23508,99
23509,99
23510,99
23511,99
23512,99
23513,99
23514,99
23515,99
23516,99
23517,99
23518,99
23519,99
23520,99
23521,99
23522,99
23523,99
23524,99
23525,99
23526,99
23527,99
23528,99
23529,99
23530,99
23531,99
23532,99
23533,99
23534,99
23535,99
23536,99
23537,99
23538,99
23539,99
23540,99
23541,99
23542,99
23543,99
23544,99
23545,99
23546,99
23547,99
23548,99
23549,99
23550,99
23551,99
23552,99
23553,99
23554,99
23555,99
23556,99
23557,99
23558,99
23559,98
23560,98
23561,98
23562,98
23563,98
23564,98
23565,98
23566,98
23567,98
23568,99
23569,99
23570,99
23571,99
23572,100
23573,100
23574,100
23575,100
23576,100
23577,100
23578,100
23579,100
23580,100
23581,100
23582,100
23583,100
23584,100
23585,100
23586,100
23587,100
23588,100
23589,100
23590,100
23591,100
23592,100
23593,99
23594,100
23595,100
23596,99
23597,99
23598,100
23599,99
23600,99
23601,98
23602,98
23603,99
23604,99
23605,99
23606,98
23607,98
23608,98
23609,98
23610,99
23611,99
23612,99
23613,99
23614,99
23615,99
23616,100
23617,100
23618,100
23619,100
23620,100
23621,100
23622,100
23623,100
23624,100
23625,100
23626,100
23627,100
23628,100
23629,100
23630,100
23631,100
23632,100
23633,100
23634,100
23635,100
23636,100
23637,100
23638,100
23639,100
23640,100
23641,100
23642,100
23643,99
23644,99
23645,99
23646,99
23647,99
23648,100
23649,100
23650,100
23651,100
23652,100
23653,100
23654,99
23655,99
23656,100
23657,100
23658,99
23659,99
23660,99
23661,99
23662,99
23663,99
23664,99
23665,99
23666,98
23667,98
23668,98
23669,98
23670,98
23671,98
23672,99
23673,100
23674,100
23675,100
23676,100
23677,99
23678,99
23679,99
23680,99
23681,99
23682,98
23683,98
23684,97
23685,96
23686,96
23687,96
23688,96
23689,97
23690,97
23691,96
23692,96
23693,96
23694,96
23695,97
23696,97
23697,96
23698,96
23699,96
23700,97
23701,98
23702,98
23703,98
23704,98
23705,98
23706,98
23707,98
23708,98
23709,99
23710,99
23711,99
23712,99
23713,99
23714,100
23715,100
23716,100
23717,100
23718,100
23719,100
23720,100
23721,100
23722,100
23723,100
23724,100
23725,100
23726,100
23727,100
23728,100
23729,100
23730,100
23731,100
23732,100
23733,100
23734,99
23735,99
23736,99
23737,99
23738,99
23739,99
23740,99
23741,99
23742,98
23743,98
23744,98
23745,98
23746,98
23747,99
23748,99
23749,99
23750,100
23751,100
23752,100
23753,100
23754,100
23755,100
23756,100
23757,100
23758,100
23759,100
23760,100
23761,100
23762,100
23763,100
23764,100
23765,100
23766,100
23767,100
23768,100
23769,100
23770,100
23771,100
23772,100
23773,100
23774,100
23775,100
23776,100
23777,100
23778,100
23779,100
23780,100
23781,100
23782,100
23783,100
23784,100
23785,100
23786,100
23787,100
23788,100
23789,100
23790,100
23791,100
23792,100
23793,99
23794,99
23795,99
23796,99
23797,99
23798,99
23799,99
23800,99
23801,99
23802,98
23803,98
23804,98
23805,98
23806,98
23807,98
23808,98
23809,98
23810,98
23811,98
23812,98
23813,98
23814,98
23815,98
23816,98
23817,98
23818,99
23819,99
23820,100
23821,100
23822,100
23823,100
23824,100
23825,100
23826,100
23827,100
23828,100
23829,100
23830,100
23831,100
23832,100
23833,100
23834,100
23835,100
23836,100
23837,100
23838,100
23839,100
23840,100
23841,100
23842,100
23843,100
23844,100
23845,100
23846,100
23847,100
23848,100
23849,100
23850,100
23851,100
23852,100
23853,100
23854,100
23855,100
23856,100
23857,100
23858,100
23859,100
23860,100
23861,100
23862,100
23863,100
23864,100
23865,100
23866,100
23867,100
23868,100
23869,100
23870,100
23871,100
23872,100
23873,100
23874,100
23875,100
23876,100
23877,100
23878,100
23879,100
23880,100
23881,100
23882,100
23883,100
23884,100
23885,100
23886,100
23887,100
23888,100
23889,100
23890,100
23891,100
23892,100
23893,99
23894,99
23895,99
23896,99
23897,99
23898,99
23899,99
23900,99
23901,99
23902,99
23903,99
23904,99
23905,98
23906,98
23907,97
23908,97
23909,96
23910,96
23911,95
23912,95
23913,95
23914,95
23915,95
23916,95
23917,95
23918,96
23919,97
23920,97
23921,97
23922,97
23923,96
23924,95
23925,95
23926,94
23927,94
23928,94
23929,94
23930,93
23931,93
23932,93
23933,93
23934,92
23935,92
23936,92
23937,92
23938,92
23939,92
23940,92
23941,92
23942,94
23943,94
23944,93
23945,93
23946,93
23947,93
23948,93
23949,93
23950,93
23951,93
23952,93
23953,94
23954,94
23955,94
23956,93
23957,93
23958,93
23959,93
23960,92
23961,91
23962,92
23963,92
23964,92
23965,92
23966,92
23967,92
23968,92
23969,92
23970,92
23971,92
23972,92
23973,93
23974,92
23975,92
23976,92
23977,94
23978,94
23979,94
23980,94
23981,94
23982,93
23983,94
23984,94
23985,94
23986,94
23987,94
23988,94
23989,95
23990,95
23991,94
23992,94
23993,94
23994,94
23995,94
23996,94
23997,94
23998,94
23999,94
24000,94
24001,94
24002,94
24003,94
24004,94
24005,94
24006,94
24007,94
24008,93
24009,93
24010,93
24011,93
24012,93
24013,93
24014,92
24015,92
24016,93
24017,93
24018,93
24019,93
24020,94
24021,94
24022,94
24023,94
24024,93
24025,93
24026,93
24027,93
24028,92
24029,92
24030,92
24031,91
24032,91
24033,91
24034,92
24035,92
24036,92
24037,92
24038,92
24039,92
24040,92
24041,92
24042,92
24043,92
24044,91
24045,92
24046,92
24047,92
24048,92
24049,92
24050,92
24051,93
24052,93
24053,93
24054,93
24055,93
24056,93
24057,93
24058,93
24059,93
24060,93
24061,93
24062,93
24063,92
24064,92
24065,92
24066,92
24067,92
24068,92
24069,92
24070,92
24071,91
24072,91
24073,91
24074,91
24075,91
24076,91
24077,91
24078,91
24079,91
24080,90
24081,91
24082,91
24083,91
24084,91
24085,92
24086,91
24087,91
24088,91
24089,91
24090,91
24091,91
24092,91
24093,91
24094,91
24095,91
24096,91
24097,91
24098,91
24099,91
24100,91
24101,91
24102,91
24103,91
24104,92
24105,92
24106,92
24107,92
24108,92
24109,92
24110,92
24111,92
24112,92
24113,92
24114,92
24115,92
24116,92
24117,91
24118,91
24119,91
24120,91
24121,91
24122,91
24123,91
24124,91
24125,91
24126,92
24127,92
24128,92
24129,93
24130,93
24131,93
24132,93
24133,93
24134,93
24135,93
24136,93
24137,93
24138,93
24139,93
24140,93
24141,93
24142,93
24143,93
24144,93
24145,93
24146,93
24147,93
24148,93
24149,93
24150,93
24151,92
24152,92
24153,91
24154,91
24155,92
24156,91
24157,91
24158,92
24159,92
24160,92
24161,92
24162,92
24163,93
24164,93
24165,93
24166,93
24167,93
24168,94
24169,94
24170,94
24171,94
24172,94
24173,94
24174,94
24175,94
24176,94
24177,94
24178,94
24179,94
24180,94
24181,94
24182,94
24183,95
24184,96
24185,96
24186,96
24187,96
24188,96
24189,96
24190,96
24191,96
24192,96
24193,96
24194,96
24195,96
24196,95
24197,95
24198,95
24199,95
24200,95
24201,95
24202,95
24203,95
24204,95
24205,95
24206,95
24207,95
24208,95
24209,95
24210,95
24211,95
24212,95
24213,94
24214,94
24215,94
24216,94
24217,94
24218,93
24219,94
24220,94
24221,94
24222,94
24223,95
24224,95
24225,94
24226,95
24227,95
24228,95
24229,95
24230,95
24231,95
24232,97
24233,97
24234,95
24235,95
24236,95
24237,95
24238,94
24239,94
24240,94
24241,95
24242,95
24243,94
24244,94
24245,95
24246,94
24247,94
24248,95
24249,95
24250,95
24251,95
24252,95
24253,96
24254,97
24255,97
24256,97
24257,97
24258,97
24259,97
24260,97
24261,98
24262,98
24263,98
24264,98
24265,98
24266,99
24267,99
24268,99
24269,99
24270,99
24271,99
24272,99
24273,99
24274,99
24275,99
24276,99
24277,99
24278,100
24279,100
24280,100
24281,100
24282,100
24283,100
24284,99
24285,99
24286,99
24287,99
24288,99
24289,99
24290,99
24291,99
24292,99
24293,99
24294,99
24295,99
24296,99
24297,99
24298,99
24299,99
24300,99
24301,99
24302,99
24303,99
24304,99
24305,99
24306,99
24307,98
24308,98
24309,98
24310,98
24311,98
24312,98
24313,98
24314,98
24315,98
24316,97
24317,97
24318,97
24319,97
24320,97
24321,97
24322,97
24323,98
24324,100
24325,100
24326,100
24327,100
24328,100
24329,100
24330,100
24331,100
24332,100
24333,100
24334,99
24335,97
24336,97
24337,97
24338,97
24339,98
24340,98
24341,98
24342,98
24343,98
24344,98
24345,98
24346,98
24347,98
24348,99
24349,99
24350,99
24351,99
24352,99
24353,99
24354,99
24355,99
24356,99
24357,99
24358,99
24359,99
24360,99
24361,99
24362,99
24363,99
24364,99
24365,99
24366,99
24367,99
24368,97
24369,97
24370,98
24371,98
24372,98
24373,98
24374,98
24375,98
24376,98
24377,98
24378,99
24379,99
24380,99
24381,99
24382,98
24383,98
24384,98
24385,98
24386,97
24387,97
24388,97
24389,97
24390,97
24391,97
24392,97
24393,97
24394,97
24395,97
24396,97
24397,96
24398,96
24399,96
24400,96
24401,96
24402,96
24403,96
24404,96
24405,95
24406,95
24407,95
24408,95
24409,95
24410,95
24411,95
24412,95
24413,95
24414,95
24415,96
24416,96
24417,96
24418,96
24419,95
24420,95
24421,95
24422,95
24423,95
24424,96
24425,96
24426,96
24427,96
24428,96
24429,96
24430,96
24431,96
24432,96
24433,95
24434,96
24435,95
24436,95
24437,95
24438,95
24439,95
24440,94
24441,94
24442,94
24443,93
24444,93
24445,93
24446,93
24447,93
24448,93
24449,93
24450,93
24451,93
24452,93
24453,93
24454,93
24455,92
24456,92
24457,92
24458,92
24459,92
24460,92
24461,91
24462,92
24463,92
24464,92
24465,92
24466,92
24467,92
24468,92
24469,92
24470,93
24471,92
24472,92
24473,92
24474,92
24475,92
24476,92
24477,92
24478,92
24479,92
24480,92
24481,92
24482,92
24483,92
24484,92
24485,92
24486,92
24487,92
24488,92
24489,92
24490,92
24491,92
24492,91
24493,92
24494,92
24495,92
24496,92
24497,92
24498,93
24499,93
24500,93
24501,94
24502,95
24503,95
24504,96
24505,96
24506,96
24507,96
24508,96
24509,96
24510,96
24511,96
24512,96
24513,96
24514,96
24515,96
24516,96
24517,96
24518,96
24519,96
24520,97
24521,97
24522,97
24523,97
24524,97
24525,97
24526,97
24527,97
24528,97
24529,97
24530,97
24531,97
24532,97
24533,97
24534,97
24535,98
24536,99
24537,99
24538,99
24539,99
24540,98
24541,98
24542,98
24543,98
24544,98
24545,98
24546,99
24547,99
24548,99
24549,99
24550,100
24551,100
24552,100
24553,100
24554,100
24555,100
24556,100
24557,100
24558,100
24559,100
24560,99
24561,99
24562,100
24563,100
24564,100
24565,100
24566,100
24567,100
24568,99
24569,99
24570,99
24571,100
24572,100
24573,100
24574,100
24575,100
24576,100
24577,100
24578,100
24579,100
24580,100
24581,100
24582,100
24583,99
24584,99
24585,99
24586,99
24587,99
24588,100
24589,100
24590,100
24591,100
24592,100
24593,100
24594,100
24595,100
24596,100
24597,100
24598,100
24599,100
24600,100
24601,100
24602,100
24603,100
24604,100
24605,100
24606,100
24607,100
24608,100
24609,100
24610,100
24611,100
24612,100
24613,99
24614,99
24615,99
24616,99
24617,99
24618,99
24619,100
24620,100
24621,100
24622,100
24623,99
24624,99
24625,99
24626,99
24627,99
24628,99
24629,99
24630,100
24631,100
24632,100
24633,100
24634,100
24635,100
24636,100
24637,100
24638,100
24639,100
24640,100
24641,100
24642,100
24643,100
24644,100
24645,100
24646,99
24647,99
24648,99
24649,99
24650,98
24651,98
24652,98
24653,98
24654,98
24655,98
24656,99
24657,99
24658,99
24659,99
24660,99
24661,99
24662,99
24663,99
24664,99
24665,99
24666,99
24667,99
24668,99
24669,99
24670,99
24671,100
24672,99
24673,99
24674,99
24675,100
24676,100
24677,100
24678,100
24679,100
24680,99
24681,99
24682,98
24683,98
24684,98
24685,98
24686,99
24687,99
24688,100
24689,100
24690,100
24691,100
24692,100
24693,100
24694,100
24695,99
24696,99
24697,99
24698,100
24699,100
24700,100
24701,100
24702,100
24703,100
24704,100
24705,100
24706,100
24707,100
24708,100
24709,100
24710,100
24711,100
24712,100
24713,100
24714,100
24715,100
24716,100
24717,100
24718,100
24719,100
24720,100
24721,100
24722,100
24723,100
24724,100
24725,100
24726,100
24727,100
24728,100
24729,100
24730,100
24731,100
24732,100
24733,100
24734,99
24735,99
24736,99
24737,99
24738,99
24739,99
24740,99
24741,99
24742,99
24743,100
24744,100
24745,100
24746,100
24747,100
24748,100
24749,100
24750,100
24751,100
24752,100
24753,100
24754,100
24755,100
24756,100
24757,100
24758,100
24759,100
24760,100
24761,100
24762,100
24763,99
24764,99
24765,99
24766,99
24767,98
24768,98
24769,98
24770,98
24771,98
24772,98
24773,98
24774,98
24775,98
24776,98
24777,98
24778,98
24779,98
24780,97
24781,97
24782,97
24783,97
24784,97
24785,97
24786,97
24787,98
24788,98
24789,98
24790,98
24791,98
24792,98
24793,98
24794,100
24795,100
24796,100
24797,100
24798,100
24799,100
24800,100
24801,100
24802,100
24803,100
24804,99
24805,99
24806,99
24807,99
24808,99
24809,99
24810,98
24811,98
24812,98
24813,98
24814,99
24815,99
24816,99
24817,99
24818,100
24819,100
24820,100
24821,100
24822,100
24823,100
24824,100
24825,100
24826,100
24827,100
24828,100
24829,100
24830,100
24831,100
24832,100
24833,100
24834,100
24835,100
24836,100
24837,99
24838,99
24839,99
24840,99
24841,99
24842,99
24843,99
24844,98
24845,98
24846,98
24847,98
24848,99
24849,99
24850,98
24851,98
24852,98
24853,98
24854,98
24855,98
24856,98
24857,98
24858,98
24859,98
24860,98
24861,98
24862,98
24863,98
24864,98
24865,98
24866,98
24867,99
24868,99
24869,99
24870,99
24871,100
24872,100
24873,99
24874,99
24875,99
24876,99
24877,99
24878,98
24879,97
24880,97
24881,98
24882,97
24883,97
24884,97
24885,96
24886,95
24887,95
24888,95
24889,96
24890,97
24891,97
24892,98
24893,97
24894,97
24895,98
24896,98
24897,98
24898,98
24899,98
24900,98
24901,98
24902,98
24903,98
24904,97
24905,97
24906,97
24907,98
24908,97
24909,97
24910,97
24911,98
24912,98
24913,99
24914,99
24915,99
24916,99
24917,99
24918,99
24919,99
24920,98
24921,98
24922,97
24923,97
24924,97
24925,97
24926,97
24927,97
24928,97
24929,97
24930,97
24931,97
24932,97
24933,97
24934,97
24935,97
24936,97
24937,97
24938,97
24939,97
24940,97
24941,96
24942,96
24943,96
24944,96
24945,96
24946,96
24947,96
24948,96
24949,96
24950,96
24951,96
24952,96
24953,96
24954,96
24955,96
24956,97
24957,97
24958,97
24959,97
24960,96
24961,97
24962,96
24963,95
24964,95
24965,96
24966,95
24967,95
24968,95
24969,95
24970,95
24971,96
24972,96
24973,96
24974,96
24975,96
24976,97
24977,97
24978,97
24979,97
24980,97
24981,97
24982,97
24983,97
24984,96
24985,96
24986,96
24987,96
24988,96
24989,96
24990,96
24991,96
24992,96
24993,96
24994,96
24995,96
24996,95
24997,95
24998,95
24999,95
25000,95
25001,95
25002,95
25003,95
25004,95
25005,95
25006,95
25007,95
25008,93
25009,93
25010,93
25011,93
25012,93
25013,93
25014,93
25015,93
25016,93
25017,93
25018,93
25019,93
25020,93
25021,94
25022,94
25023,94
25024,93
25025,93
25026,93
25027,93
25028,93
25029,93
25030,94
25031,94
25032,94
25033,94
25034,94
25035,94
25036,95
25037,95
25038,95
25039,95
25040,96
25041,96
25042,96
25043,96
25044,96
25045,96
25046,96
25047,96
25048,96
25049,96
25050,96
25051,97
25052,98
25053,99
25054,100
25055,100
25056,100
25057,100
25058,100
25059,100
25060,99
25061,99
25062,99
25063,99
25064,99
25065,99
25066,99
25067,99
25068,99
25069,99
25070,99
25071,99
25072,99
25073,100
25074,100
25075,99
25076,99
25077,99
25078,99
25079,99
25080,99
25081,99
25082,99
25083,99
25084,99
25085,99
25086,99
25087,99
25088,99
25089,99
25090,100
25091,100
25092,100
25093,100
25094,100
25095,100
25096,100
25097,100
25098,100
25099,100
25100,100
25101,100
25102,99
25103,99
25104,99
25105,99
25106,99
25107,99
25108,99
25109,99
25110,99
25111,99
25112,99
25113,99
25114,100
25115,100
25116,100
25117,100
25118,100
25119,99
25120,99
25121,99
25122,99
25123,99
25124,99
25125,99
25126,99
25127,99
25128,100
25129,99
25130,99
25131,99
25132,99
25133,99
25134,100
25135,100
25136,100
25137,100
25138,100
25139,100
25140,100
25141,100
25142,100
25143,99
25144,99
25145,98
25146,98
25147,98
25148,98
25149,98
25150,98
25151,99
25152,99
25153,99
25154,99
25155,98
25156,98
25157,98
25158,98
25159,98
25160,98
25161,98
25162,98
25163,98
